name,html_url
schopr9,https://github.com/sequelize/sequelize/issues/11533
pmkroeker,https://github.com/cristianbote/goober/issues/28
bstee615,https://github.com/os-js/osjs-gui/issues/15
OFlanagan,https://github.com/scikit-learn/scikit-learn/issues/13369
AnandChowdhary,https://github.com/badges/shields/issues/3129
TomDufall,https://github.com/aws/aws-cdk/issues/4457
vdepatla,https://github.com/mattermost/mattermost-server/issues/12728
miteshskj,https://github.com/kubernetes/website/issues/16806
AmirS,https://github.com/babel/babel/issues/9620
dangdennis,https://github.com/Schniz/fnm/issues/73
thomasbrus,https://github.com/honeybadger-io/honeybadger-elixir/issues/207
trybick,https://github.com/frinyvonnick/react-simple-infinite-loading/issues/17
plhnk,https://github.com/gatsbyjs/gatsby/issues/12205
jaderdev,https://github.com/AndreVarandas/the-flappy-bird/issues/2
Paulsky,https://github.com/simple-icons/simple-icons/issues/1746
bennetthanna,https://github.com/laurent22/joplin/issues/1974
cdrani,https://github.com/JasonFritsche/BreweryFinder/issues/22
ScottCarda-MS,https://github.com/microsoft/iqsharp/issues/20
yehia67,https://github.com/pandas-dev/pandas/issues/25487
igaskin,https://github.com/argoproj/argo-cd/issues/1202
bynov,https://github.com/kubernetes/website/issues/16799
emilyki,https://github.com/linkedin/cruise-control/issues/579
jilleJr,https://github.com/jenkinsci/kubernetes-operator/issues/133
nKorous,https://github.com/nKorous/dumb-dice-battle/issues/1
carlan,https://github.com/iamshm/Linux-Unix-Commands/issues/36
AlexandruBuhai,https://github.com/swapagarwal/swag-for-dev/issues/418
nicolewright,https://github.com/OpenRCT2/OpenRCT2/issues/8800
sujalpatel2209,https://github.com/WebMobTechnologies/hacktoberfest2019/issues/26
justinhj,https://github.com/zio/zio/issues/588
fbernutz,https://github.com/ReSwift/ReSwift-Thunk/issues/20
Violet-XiaoWeiHuang,https://github.com/MarquezProject/marquez/issues/358
jfhr,https://github.com/microsoft/vscode/issues/82199
hiteda,https://github.com/TroyTae/game-of-life/issues/29
AugustasV,https://github.com/TroyTae/game-of-life/issues/28
olliemath,https://github.com/psf/black/issues/727
nthmost,https://github.com/streamlit/streamlit/issues/348
gabrielrumiranda,https://github.com/sous-chefs/kismet/issues/18
OlenaVyshnevska,https://github.com/MarquezProject/marquez/issues/353
katakonst,https://github.com/isomorphic-git/isomorphic-git/issues/705
lailahgrant,https://github.com/taskcluster/taskcluster/issues/1558
elysiacodes,https://github.com/crweiner/hacktoberfest-swag-list/issues/168
hzyjerry,https://github.com/facebookresearch/habitat-sim/issues/1
FrederikBolding,https://github.com/gatsbyjs/gatsby/issues/12147
itaysk,https://github.com/crweiner/hacktoberfest-swag-list/issues/165
alexeldeib,https://github.com/Azure/aks-engine/issues/597
thiyagu-7,https://github.com/flowable/flowable-engine/issues/1637
jbleduigou,https://github.com/kyma-project/cli/issues/255
mathiasvr,https://github.com/swapagarwal/swag-for-dev/issues/412
alielkhateeb,https://github.com/gregnb/mui-datatables/issues/447
r4zorgeek,https://github.com/kubernetes/website/issues/16771
agrgic16,https://github.com/excaliburjs/Excalibur/issues/1107
sddaniels,https://github.com/netlify/netlify-cms/issues/2126
jpacsai,https://github.com/nicodelpiano/sorting-algorithms-visualizer/issues/15
alexfornuto,https://github.com/alexfornuto/terminus-installer/issues/2
RSeidelsohn,https://github.com/vuejs/vue-cli/issues/4667
codenio,https://github.com/argoproj/argo-cd/issues/2445
yana2301,https://github.com/elastic/elasticsearch/issues/39406
luizcieslak,https://github.com/NantesJS/nantesjs-website/issues/129
jjlkant,https://github.com/pandas-dev/pandas/issues/28870
chiamakaikeanyi,https://github.com/gatsbyjs/gatsby/issues/12101
macgngsta,https://github.com/monicahq/monica/issues/2473
jonoalderson,https://github.com/ampproject/amphtml/issues/21088
msurma,https://github.com/marek-saji/okupando/issues/19
Danfoa,https://github.com/PointCloudLibrary/pcl/issues/2879
evelew,https://github.com/GameFeeder/GameFeeder/issues/145
aawgit,https://github.com/strdr4605/mockingcase/issues/22
timothyman,https://github.com/quantumlib/Cirq/issues/1397
ezequielgarcia,https://github.com/philn/glide/issues/24
ael-mas,https://github.com/facebook/docusaurus/issues/1246
papuruth,https://github.com/TroyTae/game-of-life/issues/21
bellesamways,https://github.com/nicodelpiano/sorting-algorithms-visualizer/issues/13
sandeshan,https://github.com/alexweininger/recent-pdf/issues/81
uLan08,https://github.com/xmidt-org/codex-deploy/issues/95
anthonytranDev,https://github.com/gatsbyjs/gatsby/issues/12078
donaldducky,https://github.com/botblock/BotBlock.org/issues/22
MrYadro,https://github.com/VKCOM/noverify/issues/231
bentglasstube,https://github.com/OpenRCT2/OpenRCT2/issues/10065
SirKitboard,https://github.com/charlyx/pair-roulette/issues/19
ffeliks,https://github.com/sitture/commit-status/issues/17
eudiegoborgs,https://github.com/pacdiv/regex.guide/issues/55
sighingnow,https://github.com/mars-project/mars/issues/232
mothas,https://github.com/KaTeX/KaTeX/issues/1866
c-urly,https://github.com/radareorg/radare2/issues/13190
newvertex,https://github.com/itaditya/got-death-quiz/issues/6
amzick,https://github.com/ampproject/amphtml/issues/24957
schonhoff,https://github.com/spatie/laravel-backup/issues/975
Dgiulian,https://github.com/nicodelpiano/sorting-algorithms-visualizer/issues/9
sdolber,https://github.com/gatsbyjs/gatsby/issues/12029
krishna-sudo,https://github.com/WebMobTechnologies/hacktoberfest2019/issues/6
Anubhav007,https://github.com/robstoll/atrium/issues/193
ionutpasca,https://github.com/teleporthq/teleport-code-generators/issues/27
KyleKing,https://github.com/pdoc3/pdoc/issues/34
andreasomaini,https://github.com/elfenware/badger/issues/30
achalpandeyy,https://github.com/appleseedhq/appleseed/issues/2440
kadetutu,https://github.com/meltwater/drone-cache/issues/65
m1ome,https://github.com/grafana/tanka/issues/91
CipherPol9,https://github.com/microsoft/microsoft-ui-xaml/issues/1416
HelioStrike,https://github.com/mattermost/mattermost-server/issues/12673
DumbMachine,https://github.com/pypa/setuptools/issues/1701
iDevoid,https://github.com/mattermost/mattermost-server/issues/12666
imavroukakis,https://github.com/mattermost/mattermost-server/issues/12665
isacikgoz,https://github.com/mattermost/mattermost-server/issues/12664
robbynshaw,https://github.com/textileio/js-http-client/issues/1
yb172,https://github.com/linkerd/linkerd2/issues/2354
EvilBeaver,https://github.com/1c-syntax/bsl-language-server/issues/426
fabriziovigevani,https://github.com/aragon/radspec/issues/80
el416,https://github.com/gsantner/markor/issues/727
saahilk,https://github.com/excaliburjs/Excalibur/issues/1277
jonmpqts,https://github.com/bazelbuild/rules_pkg/issues/100
Guzzler,https://github.com/excaliburjs/Excalibur/issues/1276
Harrison1,https://github.com/microsoftgraph/microsoft-graph-toolkit/issues/166
eliely,https://github.com/microsoftgraph/microsoft-graph-toolkit/issues/164
dmoneyballer,https://github.com/d-Rickyy-b/pastepwn/issues/128
EgorBo,https://github.com/simdjson/simdjson/issues/53
cdluminate,https://github.com/simdjson/simdjson/issues/52
yiss,https://github.com/ezienecker/static-code-review-plugin/issues/8
Hugand,https://github.com/dotslash21/FaceAccessServer/issues/4
tlynch1315,https://github.com/pandas-dev/pandas/issues/28827
hershg,https://github.com/ray-project/ray/issues/4120
nstawski,https://github.com/open-telemetry/opentelemetry-js/issues/410
jamesralstin,https://github.com/microsoft/python-language-server/issues/647
shreyasbapat,https://github.com/sous-chefs/meta/issues/109
Manish-Giri,https://github.com/firefox-devtools/profiler/issues/1778
reliq,https://github.com/JoppeDC/SyliusBetterSeoPlugin/issues/2
travfu,https://github.com/City-Bureau/city-scrapers/issues/873
ashutoshvarma,https://github.com/falconry/falcon/issues/1578
martin-bucinskas,https://github.com/d-Rickyy-b/pastepwn/issues/120
pauldreik,https://github.com/simdjson/simdjson/issues/43
vdepatla,https://github.com/ricardomaraschini/oomhero/issues/4
JackieYJC,https://github.com/short-d/short/issues/205
reginareynolds,https://github.com/simple-icons/simple-icons/issues/1709
RodolfoBrian,https://github.com/simple-icons/simple-icons/issues/1708
theoretick,https://github.com/palantir/tslint/issues/4528
souravdasslg,https://github.com/marcusturewicz/jsonvalidate.net/issues/76
pyaillet,https://github.com/vuejs/vuepress/issues/1921
oktaysabak,https://github.com/pandas-dev/pandas/issues/28819
andrey-starodubtsev,https://github.com/ihhub/fheroes2/issues/152
petr7555,https://github.com/pprathameshmore/Achieve-Chrome-Extension/issues/31
ollelauribostrom,https://github.com/yarnpkg/yarn/issues/7050
amey-kudari,https://github.com/oppia/oppia/issues/6301
mirelanemes,https://github.com/code4romania/monitorizare-vot-votanti-api/issues/21
mirelanemes,https://github.com/code4romania/monitorizare-vot-votanti-api/issues/20
mirelanemes,https://github.com/code4romania/monitorizare-vot-votanti-api/issues/19
baeyun,https://github.com/meeshkan/unmock-js/issues/303
kmoza,https://github.com/pypa/pip/issues/7152
tawAsh1,https://github.com/elastic/elasticsearch/issues/39163
aslotte,https://github.com/dotnet/machinelearning/issues/2642
alinalobast,https://github.com/microsoft/vscode-python/issues/4448
klauskpm,https://github.com/nas5w/javascript-patterns/issues/54
jitendrs,https://github.com/quantumlib/Cirq/issues/2273
adityaarakeri,https://github.com/kushthedude/To-Do-App/issues/37
mumukiller,https://github.com/testcontainers/testcontainers-java/issues/1256
puthalalitha,https://github.com/WikiEducationFoundation/WikiEduDashboard/issues/2499
davidemdot,https://github.com/JabRef/jabref/issues/4673
ndngo,https://github.com/OpenRCT2/OpenRCT2/issues/8725
yashbhutoria,https://github.com/Cloud-CV/EvalAI/issues/2137
gaconkzk,https://github.com/robstoll/atrium/issues/188
jadach1,https://github.com/ewanharris/titanium-codemods/issues/1
shi-weili,https://github.com/torchgan/torchgan/issues/86
berkaybarlas,https://github.com/firefox-devtools/profiler/issues/1765
DCtheTall,https://github.com/tensorflow/tfjs/issues/1262
stsatlantis,https://github.com/TeamWanari/renervator-wol/issues/7
amogh09,https://github.com/jgm/pandoc/issues/5792
kamalashreen,https://github.com/short-d/short/issues/197
danny95djb,https://github.com/timdeschryver/ngrx-tslint-rules/issues/9
ReevMich,https://github.com/mohammedzamakhan/ngx-loadable/issues/21
austinabell,https://github.com/mimblewimble/grin/issues/2595
izhuravlev,https://github.com/vmck/acs-interface/issues/22
tterb,https://github.com/gatsbyjs/gatsby/issues/11871
himankpathak,https://github.com/madlabsinc/teachcode/issues/29
bdcorps,https://github.com/madlabsinc/teachcode/issues/28
klauskpm,https://github.com/madlabsinc/mevn-cli/issues/139
anjali142,https://github.com/KamandPrompt/CodeManiacs/issues/100
ahmedkrmn,https://github.com/lirantal/is-website-vulnerable/issues/3
SoldierCorp,https://github.com/lirantal/is-website-vulnerable/issues/2
akielbowicz,https://github.com/carpentries-i18n/i18n-handbook/issues/2
tomedelliott,https://github.com/wagtail/wagtail/issues/5088
keremh,https://github.com/frinyvonnick/react-simple-infinite-loading/issues/10
acagastya,https://github.com/itaditya/trick-or-treat-game/issues/63
mike-k0,https://github.com/chgasparoto/aws-polly-voices/issues/42
Babadzhanov,https://github.com/chgasparoto/aws-polly-voices/issues/39
araknoid,https://github.com/chgasparoto/aws-polly-voices/issues/37
merelyAnna,https://github.com/chgasparoto/aws-polly-voices/issues/36
redahas,https://github.com/chgasparoto/aws-polly-voices/issues/33
Dansyuqri,https://github.com/Haider8/tmessage/issues/30
Beraliv,https://github.com/babel/babel/issues/9530
f35f0ef9d0e827dae86552d3899f78fc,https://github.com/matrix-org/synapse/issues/4663
aulisius,https://github.com/alexweininger/recent-pdf/issues/70
RisingGeek,https://github.com/alexweininger/recent-pdf/issues/68
vinkla,https://github.com/stylelint/stylelint/issues/3950
derpferd,https://github.com/RaRe-Technologies/smart_open/issues/259
hendi,https://github.com/mimblewimble/grin-wallet/issues/71
HeroicHitesh,https://github.com/crweiner/hacktoberfest-swag-list/issues/144
tinaoberoi,https://github.com/numpy/numpy/issues/12980
EvanBurbidge,https://github.com/kazupon/vue-cli-plugin-p11n/issues/10
bravech,https://github.com/pandas-dev/pandas/issues/28799
palash25,https://github.com/gojek/weaver/issues/20
tenitski,https://github.com/iterative/dvc/issues/1618
leshow,https://github.com/atroche/rust-headless-chrome/issues/19
dataxerik,https://github.com/pandas-dev/pandas/issues/25337
NizamLZ,https://github.com/microsoft/vscode/issues/68812
FlorinBalint,https://github.com/oppia/oppia/issues/6271
Srihari44,https://github.com/siddhant1/get-that-issue/issues/13
Rizary,https://github.com/dhall-lang/dhall-haskell/issues/1390
OrionStar25,https://github.com/fedora-modularity/libmodulemd/issues/189
AnIrishDuck,https://github.com/fabe/gatsby-starter-deck/issues/13
ruchika90,https://github.com/firefox-devtools/profiler/issues/1764
PaulEvans8669,https://github.com/datenanfragen/data/issues/244
mschnitzler,https://github.com/testcontainers/testcontainers-java/issues/1247
tawAsh1,https://github.com/Cloud-CV/EvalAI/issues/2127
Eunovo,https://github.com/elastic/elasticsearch/issues/38964
dedifferentiator,https://github.com/google/go-github/issues/1298
MayMeow,https://github.com/mattermost/mattermost-server/issues/12638
kashifsoofi,https://github.com/mattermost/mattermost-server/issues/12637
heowc,https://github.com/mattermost/mattermost-server/issues/12635
Mrigank11,https://github.com/mattermost/mattermost-server/issues/12631
thewhiteswan,https://github.com/sabique/Booking-App-using-Flexbox/issues/12
robertlyson,https://github.com/stryker-mutator/stryker-net/issues/342
spacentropy,https://github.com/meltwater/drone-cache/issues/62
A-Hilaly,https://github.com/meltwater/drone-cache/issues/61
alexisvisco,https://github.com/meltwater/drone-cache/issues/60
hpandeycodeit,https://github.com/facebookresearch/maskrcnn-benchmark/issues/437
jrwiegand,https://github.com/swapagarwal/swag-for-dev/issues/375
mishra-prabhakar,https://github.com/facebook/jest/issues/7895
joaozeni,https://github.com/campuscode/rails-guides-pt-BR/issues/6
toretto460,https://github.com/hashicorp/consul/issues/5346
audiolion,https://github.com/jaredpalmer/tsdx/issues/223
ccabrales,https://github.com/stylelint/stylelint/issues/3947
NotKieran,https://github.com/chgasparoto/aws-polly-voices/issues/25
lexcorp16,https://github.com/swapagarwal/swag-for-dev/issues/366
kaizi2009,https://github.com/alibaba/Sentinel/issues/1074
ponyo877,https://github.com/sitespeedio/browsertime/issues/771
gregzaitsev,https://github.com/aragon/aragonOS/issues/478
ilmanzo,https://github.com/weaveworks/footloose/issues/38
deepak2431,https://github.com/crweiner/hacktoberfest-swag-list/issues/131
adamwatters,https://github.com/netlify/netlify-cms/issues/2092
abshek,https://github.com/nodejs/node/issues/26077
caiges,https://github.com/containers/buildah/issues/1894
jcs98,https://github.com/facebook/jest/issues/9007
gustavogalisa,https://github.com/localleon/barco-slm-network/issues/10
irajtaghlidi,https://github.com/persiancal/cal-events/issues/69
iDevoid,https://github.com/VKCOM/noverify/issues/203
Vandenn,https://github.com/pandas-dev/pandas/issues/25296
Kaixiang-AWS,https://github.com/aws/aws-cdk/issues/1749
MisterCool,https://github.com/Hexlet/hexlet-correction/issues/41
massrain,https://github.com/ajwann/svg-loaders-react/issues/31
sarg,https://github.com/yetibot/yetibot/issues/830
davidlopezre,https://github.com/google/go-github/issues/1297
kertal,https://github.com/elastic/kibana/issues/30831
DylanVann,https://github.com/gpbl/react-day-picker/issues/865
DylanVann,https://github.com/gpbl/react-day-picker/issues/865
CaptainDaVinci,https://github.com/JabRef/jabref/issues/4655
atrievel,https://github.com/jhidalgoesp/cacaotrade/issues/16
stuarth,https://github.com/Spotifyd/spotifyd/issues/353
dstdfx,https://github.com/jaegertracing/jaeger/issues/1333
lass7965,https://github.com/nb2998/DS_Algo/issues/35
jongmin92,https://github.com/line/armeria/issues/1584
deschantkn,https://github.com/datenanfragen/data/issues/229
sharpblade4,https://github.com/LMMS/lmms/issues/4822
seabelis,https://github.com/internetarchive/openlibrary/issues/2454
zahralizadeh,https://github.com/City-Bureau/city-scrapers/issues/855
mjeries,https://github.com/pburtchaell/redux-promise-middleware/issues/241
shf,https://github.com/City-Bureau/city-scrapers/issues/854
Brian-Lee,https://github.com/City-Bureau/city-scrapers/issues/853
radoslawkrolikowski,https://github.com/City-Bureau/city-scrapers/issues/851
iDevoid,https://github.com/xmidt-org/codex-db/issues/8
kirill-konshin,https://github.com/lerna/lerna/issues/1924
LuanGB,https://github.com/rails/webpacker/issues/2312
fernandasj,https://github.com/legesher/legesher-translations/issues/7
rajnish4unow,https://github.com/legesher/legesher-docs/issues/28
yamatatsu,https://github.com/aws/aws-cdk/issues/1729
sosaheri,https://github.com/legesher/legesher-dot-io/issues/21
Eshan-Agarwal,https://github.com/legesher/tree-sitter-legesher-python/issues/19
gjednaszewski,https://github.com/palantir/tslint/issues/4515
davidegavio,https://github.com/theaiscope/GDD-app/issues/12
gdrosos,https://github.com/JabRef/jabref/issues/4652
dlemstra,https://github.com/SenseNet/sn-client/issues/403
MarcinHoppe,https://github.com/nodejs/package-maintenance/issues/159
SamriddhiMishra,https://github.com/oppia/oppia/issues/6242
mwoss,https://github.com/encode/httpx/issues/434
sumirart,https://github.com/SenseNet/sn-client/issues/402
Bhavnaharitsa,https://github.com/WikiEducationFoundation/apps-android-wikiedudashboard/issues/84
codinggosu,https://github.com/AcademySoftwareFoundation/opencue.io/issues/112
SurajH1,https://github.com/pandas-dev/pandas/issues/25257
Kaushl2208,https://github.com/nikhita/tech-conferences-india/issues/125
RyaPorter,https://github.com/DynamoDS/Dynamo/issues/9483
hdevalence,https://github.com/tokio-rs/tracing/issues/11
boonwj,https://github.com/mattermost/mattermost-server/issues/12598
yeggasd,https://github.com/OpenMined/PySyft/issues/1893
karanrn,https://github.com/mattermost/mattermost-server/issues/12591
Delko97,https://github.com/gsantner/markor/issues/715
arturfsousa,https://github.com/gatsbyjs/gatsby/issues/11667
guillotjulien,https://github.com/akiraux/Akira/issues/79
darkgl0w,https://github.com/fastify/fastify/issues/1444
tmphey,https://github.com/Edvinas01/meme-grid/issues/35
ThomasBiede,https://github.com/namannimmo10/project-euler-solutions/issues/10
Kuljeet-123,https://github.com/namannimmo10/project-euler-solutions/issues/4
manisacharya,https://github.com/amzn/style-dictionary/issues/328
Andy9822,https://github.com/AjayGoel1830/Election-Dapp-CFD-2019/issues/1
AndrewGorman,https://github.com/ModusCreateOrg/ionic-vue-examples/issues/6
agjini,https://github.com/reactor/reactor-addons/issues/179
u-ways,https://github.com/microsoft/vscode/issues/81878
daveegrant,https://github.com/marklogic-community/marklogic-unit-test/issues/109
jwoehr,https://github.com/Qiskit/qiskit-ibmq-provider/issues/34
aljacinto,https://github.com/robstoll/atrium/issues/170
MatthewTPage,https://github.com/Yelp/swagger-gradle-codegen/issues/14
JiwoonKim,https://github.com/taskcluster/taskcluster/issues/1459
lyonsno,https://github.com/hoverinc/ray-tracing-renderer/issues/26
madduci,https://github.com/crweiner/hacktoberfest-swag-list/issues/114
maciekgrzybek,https://github.com/imbhargav5/rooks/issues/23
adrianObel,https://github.com/react-static/react-static/issues/1009
VadimDez,https://github.com/tusharv/GoTo/issues/8
ModPhoenix,https://github.com/reactjs/ru.reactjs.org/issues/1
jackh726,https://github.com/nearform/graphql-hooks/issues/374
atrievel,https://github.com/HBClab/NiBetaSeries/issues/232
ChetanBhasin,https://github.com/bijancn/gitlabctl/issues/1
italolelis,https://github.com/mattermost/mattermost-server/issues/12553
sascha-andres,https://github.com/mattermost/mattermost-server/issues/12550
cinlloc,https://github.com/mattermost/mattermost-server/issues/12547
nicnicknicky,https://github.com/mattermost/mattermost-server/issues/12546
nileshprasad137,https://github.com/Cloud-CV/evalai-cli/issues/123
Mouzourides,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/187
bmeverett,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/184
mauricetmeyer,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/181
gzuzmark,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/180
cdrani,https://github.com/JasonFritsche/BreweryFinder/issues/5
cthompson527,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/178
SahibArora,https://github.com/JasonFritsche/BreweryFinder/issues/4
KingDarBoja,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/175
alejo90,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/174
melbarch,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/171
bpallares,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/170
deerawan,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/168
asponda,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/163
jflanaganuk,https://github.com/magento/pwa-studio/issues/854
bkinnamon,https://github.com/stylelint/stylelint/issues/4319
BosEriko,https://github.com/hjaintech/interview-prep/issues/6
dpacassi,https://github.com/GoogleChrome/lighthouse/issues/9769
iboss-ptk,https://github.com/bow-swift/bow/issues/448
arshadkazmi42,https://github.com/ohmyzsh/ohmyzsh/issues/7579
walebant,https://github.com/hjaintech/interview-prep/issues/4
RobbinBaauw,https://github.com/vuetifyjs/vuetify/issues/6387
theblackunknown,https://github.com/microsoft/vcpkg/issues/5310
maciekgrzybek,https://github.com/TroyTae/game-of-life/issues/6
aayushijain23,https://github.com/cosmos/cosmos-sdk/issues/3512
leoruhland,https://github.com/ngrx/platform/issues/2139
neoviera86,https://github.com/neoviera86/aula-javascript/issues/1
ParisaTork,https://github.com/abhijitramesh/java-fx-demo/issues/2
JoshuaKGoldberg,https://github.com/JoshuaKGoldberg/emojisplosion/issues/15
TroyTae,https://github.com/viblo-asia/machine-learning-landing-page/issues/3
azisuazusa,https://github.com/aerogear/offix-android/issues/157
m-sureshraj,https://github.com/elastic/search-ui/issues/60
davidazael,https://github.com/Zevphyr/Balerion/issues/25
moingshaikh,https://github.com/crweiner/hacktoberfest-swag-list/issues/100
ffffatgoose,https://github.com/JabRef/jabref/issues/4629
CarMiranda,https://github.com/pytorch/pytorch/issues/27198
rajasegar,https://github.com/pnpm/pnpm/issues/1647
ODAVING,https://github.com/angular/angular/issues/32948
kuromoka,https://github.com/vuetifyjs/vuetify/issues/6366
kewbish,https://github.com/exercism/tracks-maintenance-dashboard/issues/2
noreason,https://github.com/dshoreman/servidor/issues/149
pradeepgangwar,https://github.com/w3c/respec/issues/2065
mcrosby114,https://github.com/chgasparoto/aws-polly-voices/issues/7
enmingliu,https://github.com/nukeop/nuclear/issues/491
enmingliu,https://github.com/nukeop/nuclear/issues/491
Bhargavamacha,https://github.com/open-telemetry/opentelemetry.io/issues/44
MarkusReynolds1989,https://github.com/LambentLight/LambentLight/issues/24
ashuvssut,https://github.com/akshat157/meditate-app/issues/3
Glomels,https://github.com/akshat157/meditate-app/issues/2
joshdcuneo,https://github.com/gatsbyjs/gatsby/issues/11547
wdtamagi,https://github.com/akshat157/meditate-app/issues/1
joe-re,https://github.com/eslint/eslint/issues/11355
ricantech,https://github.com/JabRef/jabref/issues/4628
sbromberger,https://github.com/exercism/go/issues/1230
mohammaduvez,https://github.com/mozilla-mobile/fenix/issues/5711
MaciejWiczk,https://github.com/robotframework/robotframework/issues/3077
LeonardoFurtado,https://github.com/legesher/tree-sitter-legesher-python/issues/16
erivaldodantas,https://github.com/chetanraj/snpt/issues/15
ziebam,https://github.com/fatiando/harmonica/issues/108
d-glenz,https://github.com/City-Bureau/city-scrapers/issues/681
nick-symon,https://github.com/City-Bureau/city-scrapers/issues/680
Anphisa,https://github.com/City-Bureau/city-scrapers/issues/677
GAyan17,https://github.com/TWChennai/gocd-git-path-material-plugin/issues/18
mattpair,https://github.com/City-Bureau/city-scrapers/issues/674
Bachstelze,https://github.com/WeblateOrg/weblate/issues/3084
bendiller,https://github.com/City-Bureau/city-scrapers/issues/670
sfmajors373,https://github.com/City-Bureau/city-scrapers/issues/667
yvele,https://github.com/badges/shields/issues/2912
pepas24,https://github.com/EmbarkStudios/opensource-website/issues/2
theosirian,https://github.com/EmbarkStudios/opensource-website/issues/1
lexcorp16,https://github.com/swapagarwal/swag-for-dev/issues/338
Melancholic,https://github.com/nb2998/DS_Algo/issues/1
AndreasCag,https://github.com/babel/babel/issues/9447
TarCV,https://github.com/TarCV/botc/issues/2
busarovalex,https://github.com/jonhoo/inferno/issues/22
sczerniawski,https://github.com/NativeScript/NativeScript/issues/6854
anku255,https://github.com/kefranabg/readme-md-generator/issues/134
OlgaCh,https://github.com/sentinelsat/sentinelsat/issues/317
tawAsh1,https://github.com/google/clasp/issues/518
miketonks,https://github.com/dennwc/dom/issues/17
jnnck,https://github.com/swapagarwal/swag-for-dev/issues/334
edualb,https://github.com/excaliburjs/Excalibur/issues/1096
theoxygen,https://github.com/spatie/laravel-backup/issues/859
kjnsn,https://github.com/denoland/deno/issues/1649
Aditya-Kolla,https://github.com/taskcluster/taskcluster/issues/175
rubiin,https://github.com/strdr4605/mockingcase/issues/61
rsathya4802,https://github.com/ihhub/fheroes2/issues/88
EternalLearner42,https://github.com/pandas-dev/pandas/issues/25080
lhnguyen-vn,https://github.com/JuliaLang/julia/issues/33433
leanil,https://github.com/google/benchmark/issues/884
S3rbane,https://github.com/pandas-dev/pandas/issues/28703
ilyalesik,https://github.com/babel/babel/issues/9443
parammittal16,https://github.com/ihhub/fheroes2/issues/80
pavan-kalyan,https://github.com/rodrigo-brito/gocity/issues/24
lingxz,https://github.com/google/TensorNetwork/issues/270
devnoorfatima,https://github.com/taskcluster/taskcluster/issues/1420
ANURADHAJHA99,https://github.com/taskcluster/taskcluster/issues/1417
Soundharyaam,https://github.com/taskcluster/taskcluster/issues/1416
mathieu-benoit,https://github.com/Azure/aks-engine/issues/411
Attila816,https://github.com/SenseNet/sn-client/issues/397
byzanth,https://github.com/gatsbyjs/gatsby/issues/11452
AlexandruBuhai,https://github.com/BennyCarlsson/MyPortfolio-Hacktoberfest2019/issues/13
StupidScience,https://github.com/linkerd/linkerd2/issues/3501
azisuazusa,https://github.com/Edvinas01/meme-grid/issues/26
Naresh1318,https://github.com/pytorch/pytorch/issues/27078
kamalashreen,https://github.com/helm/helm/issues/6535
Reylak,https://github.com/apache/openwhisk-catalog/issues/309
Henikilan,https://github.com/taskcluster/taskcluster/issues/1413
lislis,https://github.com/rust-lang/www.rust-lang.org/issues/699
pedrokiefer,https://github.com/tsuru/rpaas-operator/issues/40
shelomi99,https://github.com/OpenRefine/OpenRefine/issues/1940
rosdyana,https://github.com/davitovmasyan/dj-project/issues/8
OpeOnikute,https://github.com/swapagarwal/swag-for-dev/issues/326
bennetthanna,https://github.com/itaditya/trick-or-treat-game/issues/18
mhartenbower,https://github.com/mattermost/mattermost-server/issues/12431
agnivade,https://github.com/mattermost/mattermost-server/issues/12430
dnguy078,https://github.com/mattermost/mattermost-server/issues/12428
codevbus,https://github.com/mattermost/mattermost-server/issues/12426
tpaschalis,https://github.com/mattermost/mattermost-server/issues/12424
njkevlani,https://github.com/mattermost/mattermost-server/issues/12422
blueyellowpink,https://github.com/itaditya/trick-or-treat-game/issues/17
codeboten,https://github.com/open-telemetry/opentelemetry.io/issues/34
abhayjatindoshi,https://github.com/itaditya/trick-or-treat-game/issues/15
mohatagarvit,https://github.com/crweiner/hacktoberfest-swag-list/issues/59
cendekia,https://github.com/crweiner/hacktoberfest-swag-list/issues/57
PatrickRNG,https://github.com/crweiner/hacktoberfest-swag-list/issues/56
oorjitchowdhary,https://github.com/crweiner/hacktoberfest-swag-list/issues/55
wenzdey,https://github.com/crweiner/hacktoberfest-swag-list/issues/53
katherine95,https://github.com/taskcluster/taskcluster/issues/1406
drwm-base,https://github.com/pacdiv/regex.guide/issues/40
4e554c4c,https://github.com/slateci/slate-client-server/issues/4
libremente,https://github.com/italia/developers-italia-onboarding/issues/29
cueo,https://github.com/kotest/kotest/issues/1022
Agreene,https://github.com/mimblewimble/grin/issues/2488
sajarin,https://github.com/SenseNet/sn-client/issues/396
agentgonzo,https://github.com/oauth2-proxy/oauth2-proxy/issues/30
gtamba,https://github.com/pytorch/pytorch/issues/27048
rega0051,https://github.com/JSBSim-Team/jsbsim/issues/162
